cycle,component,file_label,module,data_url,doc_url,size_kb,date_published,downloadable
2005-2006,Laboratory,Complete Blood Count with 5-Part Differential - Whole Blood,CBC_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/CBC_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/CBC_D.htm,1536.0,November 2007,True
2005-2006,Laboratory,Cotinine - Serum,COT_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/COT_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/COT_D.htm,137.8,January 2008,True
2005-2006,Laboratory,C-Reactive Protein (CRP),CRP_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/CRP_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/CRP_D.htm,148.5,November 2007,True
2005-2006,Laboratory,Environmental Phenols & Parabens,EPH_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/EPH_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/EPH_D.htm,395.0,August 2009,True
2005-2006,Laboratory,Epstein-Barr Virus (VCA IgG) - Serum (Surplus),SSEBV_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/SSEBV_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/SSEBV_D.htm,52.2,Updated April 2022,True
2005-2006,Laboratory,Erythrocyte Protoporphyrin,EPP_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/EPP_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/EPP_D.htm,76.7,December 2007,True
2005-2006,Laboratory,Fasting Questionnaire,FASTQX_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/FASTQX_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/FASTQX_D.htm,1433.6,November 2007,True
2005-2006,Laboratory,Ferritin,FERTIN_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/FERTIN_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/FERTIN_D.htm,92.8,April 2008,True
2005-2006,Laboratory,Folate - RBC & Serum,FOLATE_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/FOLATE_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/FOLATE_D.htm,370.2,January 2008,True
2005-2006,Laboratory,Glycohemoglobin,GHB_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/GHB_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/GHB_D.htm,110.1,Updated March 2012,True
2005-2006,Laboratory,Hepatitis A Antibody,HEPA_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HEPA_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HEPA_D.htm,143.1,March 2008,True
2005-2006,Laboratory,Hepatitis B Surface Antibody,HEPB_S_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HEPB_S_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HEPB_S_D.htm,143.1,May 2008,True
2005-2006,Laboratory,"Hepatitis B: Core antibody, Surface antigen, and Hepatitis D: antibody",HEPBD_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HEPBD_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HEPBD_D.htm,254.0,February 2008,True
2005-2006,Laboratory,"Hepatitis C: Confirmed Antibody, RNA (HCV-RNA), & Genotype",HEPC_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HEPC_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HEPC_D.htm,254.0,Updated February 2015,True
2005-2006,Laboratory,Herpes Simplex Virus Type-1 & Type-2,HSV_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HSV_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HSV_D.htm,102.3,Updated May 2010,True
2005-2006,Laboratory,"HIV Antibody Test, CD4+ T Lymphocytes & CD8+ T Cells",HIV_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HIV_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HIV_D.htm,101.7,December 2007,True
2005-2006,Laboratory,Homocysteine,HCY_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HCY_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HCY_D.htm,75.6,March 2009,True
2005-2006,Laboratory,"Human Papillomavirus (HPV) - 6, 11, 16 & 18 Antibody – Serum: 4-plex CLIA",HPVSER_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HPVSER_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HPVSER_D.htm,151.6,July 2013,True
2005-2006,Laboratory,"Human Papillomavirus (HPV) - Multiplexed 6, 11, 16, 18, 31, 33, 45, 52 & 58 Antibody – Serum: 9-plex CLIA",HPVSRM_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HPVSRM_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HPVSRM_D.htm,302.6,January 2015,True
2005-2006,Laboratory,Human Papillomavirus (HPV) DNA - Vaginal Swab: Digene Hybrid Capture & Roche Linear Array,HPVSWR_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HPVSWR_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HPVSWR_D.htm,694.4,Updated November 2018,True
2005-2006,Laboratory,Iodine - Urine,UIO_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/UIO_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/UIO_D.htm,87.4,July 2008,True
2005-2006,Laboratory,"Iron, Total Iron Binding Capacity (TIBC), & Transferrin Saturation",FETIB_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/FETIB_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/FETIB_D.htm,167.4,December 2007,True
2005-2006,Laboratory,Mercury: Inorganic - Blood,IHG_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/IHG_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/IHG_D.htm,296.2,June 2013,True
2005-2006,Laboratory,Mercury: Inorganic - Urine,UHG_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/UHG_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/UHG_D.htm,106.6,August 2008,True
2005-2006,Laboratory,Metals - Urine,UHM_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/UHM_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/UHM_D.htm,572.3,October 2008,True
2005-2006,Laboratory,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,PCBPOL_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PCBPOL_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PCBPOL_D.htm,242.5,Updated November 2020,True
2005-2006,Laboratory,Oral Glucose Tolerance Test,OGTT_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/OGTT_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/OGTT_D.htm,158.8,January 2008,True
2005-2006,Laboratory,Organophosphate Insecticides - Diakyl Phosphate Metabolites - Urine,OPD_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/OPD_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/OPD_D.htm,325.8,July 2013,True
2005-2006,Laboratory,Parathyroid Hormone,PTH_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PTH_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PTH_D.htm,127.4,January 2008,True
2005-2006,Laboratory,"Perchlorate, Nitrate & Iodide - Tap Water",WPIN_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/WPIN_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/WPIN_D.htm,216.5,April 2009,True
2005-2006,Laboratory,"Perchlorate, Nitrate & Thiocyanate - Urine",PERNT_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PERNT_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PERNT_D.htm,507.2,June 2011,True
2005-2006,Laboratory,Pesticides - Carbamates & Organophosphorus Metabolites - Urine,CARB_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/CARB_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/CARB_D.htm,325.8,Updated April 2013,True
2005-2006,Laboratory,"Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)",UPP_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/UPP_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/UPP_D.htm,802.5,August 2011,True
2005-2006,Laboratory,Pesticides - Environmental - Urine,PP_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PP_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PP_D.htm,270.5,September 2009,True
2005-2006,Laboratory,Pesticides - Organochlorine Pesticides - Pooled Samples,PSTPOL_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PSTPOL_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PSTPOL_D.htm,69.0,Updated November 2020,True
2005-2006,Laboratory,Phthalates - Urine,PHTHTE_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PHTHTE_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PHTHTE_D.htm,685.4,February 2010,True
2005-2006,Laboratory,Phytoestrogens - Urine,PHYTO_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PHYTO_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PHYTO_D.htm,312.0,August 2011,True
2005-2006,Laboratory,Plasma Fasting Glucose & Insulin,GLU_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/GLU_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/GLU_D.htm,211.3,Updated August 2016,True
2005-2006,Laboratory,Polyaromatic Hydrocarbons (PAHs) - Urine,PAH_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PAH_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PAH_D.htm,478.0,June 2012,True
2005-2006,Laboratory,"Polychlorinated dibenzo-p-dioxins (PCDDs), Dibenzofurans (PCDFs) & Coplanar Polychlorinated Biphenyls (cPCBs) - Pooled Samples",DOXPOL_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/DOXPOL_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/DOXPOL_D.htm,137.2,Updated November 2020,True
2005-2006,Laboratory,Polyfluoroalkyl Chemicals,PFC_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PFC_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PFC_D.htm,476.2,Updated September 2012,True
2005-2006,Laboratory,Pooled-Sample Technical Support File,POOLTF_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/POOLTF_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/POOLTF_D.htm,56.2,November 2018,True
2005-2006,Laboratory,Pregnancy Test - Urine,UCPREG_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/UCPREG_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/UCPREG_D.htm,46.6,November 2007,True
2005-2006,Laboratory,Prostate Specific Antigen (PSA),PSA_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PSA_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PSA_D.htm,185.1,December 2007,True
2005-2006,Laboratory,Salmonella & Campylobacter Antibodies (Surplus),SSSAL_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/SSSAL_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/SSSAL_D.htm,63.4,Updated April 2022,True
2005-2006,Laboratory,Standard Biochemistry Profile,BIOPRO_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/BIOPRO_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/BIOPRO_D.htm,2048.0,March 2008,True
2005-2006,Laboratory,Transferrin Receptor,TFR_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/TFR_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/TFR_D.htm,62.1,April 2008,True
2005-2006,Laboratory,"Vitamin A, Vitamin E & Carotenoids",VITAEC_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/VITAEC_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/VITAEC_D.htm,1536.0,Updated October 2011,True
2005-2006,Laboratory,Vitamin B12,B12_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/B12_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/B12_D.htm,222.4,March 2008,True
2005-2006,Laboratory,Vitamin B6,VIT_B6_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/VIT_B6_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/VIT_B6_D.htm,222.4,September 2010,True
2005-2006,Laboratory,Vitamin C,VIC_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/VIC_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/VIC_D.htm,190.7,February 2009,True
2005-2006,Laboratory,Vitamin D,,,,148.5,Updated October 2015,False
2005-2006,Laboratory,Volatile Organic Compound (VOC) Metabolites - Urine (Surplus),SSUVOC_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/SSUVOC_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/SSUVOC_D.htm,1536.0,Updated April 2022,True
2005-2006,Laboratory,Volatile Organic Compounds - Blood & Related Questionnaire Items,VOCWB_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/VOCWB_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/VOCWB_D.htm,2457.6,Updated February 2019,True
2005-2006,Laboratory,Volatile Organic Compounds - Water & Related Questionnaire Items,VOC_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/VOC_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/VOC_D.htm,919.2,January 2010,True
2005-2006,Questionnaire,Acculturation,ACQ_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/ACQ_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/ACQ_D.htm,285.3,March 2008,True
2005-2006,Questionnaire,Alcohol Use,ALQ_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/ALQ_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/ALQ_D.htm,337.6,March 2008,True
2005-2006,Questionnaire,Allergy,AGQ_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/AGQ_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/AGQ_D.htm,1843.2,June 2008,True
2005-2006,Questionnaire,Audiometry,AUQ_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/AUQ_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/AUQ_D.htm,1331.2,April 2009,True
2005-2006,Questionnaire,Blood Pressure & Cholesterol,BPQ_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/BPQ_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/BPQ_D.htm,770.3,November 2007,True
2005-2006,Questionnaire,Bowel Health,BHQ_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/BHQ_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/BHQ_D.htm,262.8,November 2007,True
2005-2006,Questionnaire,Cardiovascular Health,CDQ_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/CDQ_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/CDQ_D.htm,409.0,November 2007,True
2005-2006,Questionnaire,Current Health Status,HSQ_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HSQ_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HSQ_D.htm,887.3,January 2008,True
2005-2006,Questionnaire,Dermatology,DEQ_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/DEQ_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/DEQ_D.htm,322.0,May 2008,True
2005-2006,Questionnaire,Diabetes,DIQ_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/DIQ_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/DIQ_D.htm,2764.8,Updated April 2011,True
2005-2006,Questionnaire,Diet Behavior & Nutrition,DBQ_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/DBQ_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/DBQ_D.htm,4300.8,November 2007,True
2005-2006,Questionnaire,Drug Use,DUQ_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/DUQ_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/DUQ_D.htm,955.4,March 2008,True
2005-2006,Questionnaire,Early Childhood,ECQ_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/ECQ_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/ECQ_D.htm,463.0,December 2007,True
2005-2006,Questionnaire,Food Security,FSQ_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/FSQ_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/FSQ_D.htm,3276.8,January 2008,True
2005-2006,Questionnaire,Health Insurance,HIQ_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HIQ_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HIQ_D.htm,1331.2,November 2007,True
2005-2006,Questionnaire,Hepatitis C Follow Up,HCQ_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HCQ_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HCQ_D.htm,29.1,April 2008,True
2005-2006,Questionnaire,Hospital Utilization & Access to Care,HUQ_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HUQ_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HUQ_D.htm,810.5,February 2008,True
2005-2006,Questionnaire,Housing Characteristics,HOQ_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HOQ_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HOQ_D.htm,1536.0,April 2008,True
2005-2006,Questionnaire,Immunization,IMQ_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/IMQ_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/IMQ_D.htm,243.8,January 2008,True
2005-2006,Questionnaire,Kidney Conditions - Urology,KIQ_U_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/KIQ_U_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/KIQ_U_D.htm,547.3,January 2008,True
2005-2006,Questionnaire,Medical Conditions,MCQ_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/MCQ_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/MCQ_D.htm,6860.8,November 2007,True
2005-2006,Questionnaire,Mental Health - Depression Screener,DPQ_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/DPQ_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/DPQ_D.htm,460.7,April 2008,True
2005-2006,Questionnaire,Occupation,OCQ_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/OCQ_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/OCQ_D.htm,722.3,Updated April 2013,True
2005-2006,Questionnaire,Oral Health,OHQ_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/OHQ_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/OHQ_D.htm,393.1,June 2008,True
2005-2006,Questionnaire,Osteoporosis,OSQ_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/OSQ_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/OSQ_D.htm,4608.0,December 2008,True
2005-2006,Questionnaire,Pesticide Use,PUQMEC_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PUQMEC_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PUQMEC_D.htm,190.7,December 2007,True
2005-2006,Questionnaire,Physical Activity,PAQ_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PAQ_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PAQ_D.htm,1433.6,November 2007,True
2005-2006,Questionnaire,Physical Activity - Individual Activities,PAQIAF_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PAQIAF_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PAQIAF_D.htm,779.0,November 2007,True
2005-2006,Questionnaire,Physical Functioning,PFQ_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PFQ_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PFQ_D.htm,4198.4,Updated March 2008,True
2005-2006,Questionnaire,Prescription Medications,RXQ_RX_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/RXQ_RX_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/RXQ_RX_D.htm,2764.8,Updated June 2009,True
2005-2006,Questionnaire,Prescription Medications - Drug Information,RXQ_DRUG,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/1988/DataFiles/RXQ_DRUG.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/1988/DataFiles/RXQ_DRUG.htm,3276.8,Updated September 2021,True
2005-2006,Questionnaire,Prostate Conditions,KIQ_P_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/KIQ_P_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/KIQ_P_D.htm,162.6,January 2008,True
2005-2006,Questionnaire,Prostate Specific Antigen Follow-up,PSQ_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PSQ_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PSQ_D.htm,33.3,April 2008,True
2005-2006,Questionnaire,Reproductive Health,RHQ_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/RHQ_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/RHQ_D.htm,2355.2,December 2007,True
2005-2006,Questionnaire,Respiratory Health,RDQ_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/RDQ_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/RDQ_D.htm,1126.4,December 2007,True
2005-2006,Questionnaire,Sexual Behavior,SXQ_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/SXQ_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/SXQ_D.htm,749.0,March 2008,True
2005-2006,Questionnaire,Sleep Disorders,SLQ_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/SLQ_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/SLQ_D.htm,1331.2,March 2008,True
2005-2006,Questionnaire,Smoking - Cigarette Use,SMQ_D,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/SMQ_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/SMQ_D.htm,2560.0,Updated June 2008,True
